GNa,GNaL,Gto,PCa,GKr,GKs,GK1,Gncx,GNaK,Jrel,Jup,GCa,GKb,PNab,PCab,GClCa,GClb,"INaCa,SS","ICaL,SS",aCaMK,bCaMK,CaMKo,[CMDN],[TRPN],[BSR],[BSL],[CSQN],"tau,diffCa","tau,tr"
9.7550085527,0.0261582212,0.1572589792,6.61047e-05,0.0374355788,0.0009830221,0.8659102316,0.0041701784,13.8209150469,1.4681587189,0.905332317,0.0004752343,0.0183522667,1.6e-09,6.48e-08,0.2631851971,0.0024583647,0.4195583119,0.9231242113,0.0434920912,0.0006724179,0.0393476535,0.0524595827,0.0745472309,0.0519174214,1.0730392314,12.4530038284,0.2432170204,68.1978583147
14.3613635334,0.0259044592,0.1653542777,8.94252e-05,0.024725672,0.001012542,0.7560299727,0.0034722586,14.9856961864,1.7079819777,0.9421310774,0.0004088305,0.0186265248,2e-09,4.72e-08,0.3227759475,0.0024464373,0.2995782256,0.7292329554,0.0547657888,0.0007610487,0.0578298123,0.0527803218,0.0859111122,0.0453646583,1.2567492064,9.51792049,0.2323693206,57.3319323203
13.5478496859,0.0343611508,0.1400742238,7.4896e-05,0.0319161644,0.0013147561,0.602258034,0.0037082618,12.2181732086,1.8033896991,1.0308649899,0.0003939633,0.0214464848,1.9e-09,6.7e-08,0.2939328422,0.0015204886,0.3606346205,0.9519451547,0.042870597,0.0007436845,0.0479636539,0.0517470155,0.0529687623,0.0514971895,1.2451955577,11.4760781208,0.2261248059,59.6303736213
13.3153932329,0.0310869646,0.1641916517,9.06849e-05,0.0251321676,0.0012929642,0.6984093504,0.0031433939,15.277974281,1.7886421771,1.1860664823,0.0004530481,0.0231068696,2.3e-09,5.45e-08,0.3181635988,0.0020612794,0.2855929155,0.7012553391,0.0393325264,0.0006485068,0.0566835076,0.0545465891,0.0759114275,0.0420361192,1.1675018182,9.1729356265,0.1968424712,57.8278378681
9.4680779332,0.0247683416,0.1718420961,0.0001035833,0.0354043984,0.0008655368,0.679591923,0.0026854892,18.2905895994,1.8193698509,0.8575183918,0.0005379156,0.0143669468,1.9e-09,5.4e-08,0.2892734076,0.0015578826,0.3970282372,0.7891464838,0.0540858263,0.0005515464,0.0422659744,0.0534564463,0.0807263979,0.0441228132,1.1544314673,10.203723199,0.2466966163,69.9354104795
11.9197254837,0.032505601,0.1966085762,8.51521e-05,0.0269530755,0.0012549001,0.8116047371,0.0033307862,14.2018281485,1.287728791,1.1683351728,0.0005867465,0.0172346089,1.9e-09,7.13e-08,0.3152090836,0.0020049358,0.4023288379,0.9030029443,0.0405964694,0.0008033911,0.0470970006,0.0543878583,0.0773112336,0.03747782,1.3570363038,8.7419280325,0.2067105723,52.0054198928
12.8280789146,0.0305690657,0.120188953,9.40939e-05,0.0261142383,0.0011214164,0.6066408767,0.0028395164,14.7313028887,1.782817186,1.1292361646,0.0004797946,0.0143926208,1.9e-09,5.62e-08,0.2645387782,0.0022400734,0.3975674896,0.9712035277,0.0561333634,0.0006363658,0.039697316,0.0494858157,0.0808063894,0.0498512125,1.1164788654,7.895790888,0.2315259129,57.5764789751
9.5809064618,0.0273451814,0.1627511675,8.21883e-05,0.0378398949,0.0013742243,0.6544338009,0.003244231,14.2115597412,1.3099935569,0.9603938243,0.0005255669,0.0174784782,2.3e-09,4.98e-08,0.2228644293,0.0021067745,0.2703601452,0.7878765143,0.0569512209,0.0005242177,0.0485612286,0.0540677255,0.083294867,0.0437689658,1.2392618435,8.1543863521,0.1756966636,54.0725942539
13.9140517886,0.0252805058,0.1508205024,0.0001033174,0.0241374204,0.0011408216,0.8007803329,0.0038657784,15.2058152156,1.2575502355,1.053016311,0.0004458166,0.0232102316,2e-09,4.98e-08,0.2426873,0.0018482918,0.3911393203,0.8390473222,0.0598389287,0.0008323239,0.0549372116,0.0395122339,0.0529975096,0.054936062,0.9307996095,8.4726074472,0.2232563115,74.2814024589
10.0121809703,0.0317078312,0.16735214,7.12434e-05,0.0350610697,0.0008853208,0.5373393359,0.002618517,16.7219286964,1.567852647,1.0400257886,0.0004302983,0.0178076738,1.6e-09,5.58e-08,0.2952561367,0.0016386635,0.3992294004,0.7505148072,0.0393261136,0.000836397,0.0415012881,0.0466767253,0.0833959658,0.0436283949,1.1076132095,7.7675804293,0.1837380304,52.2286218521
14.0549059757,0.0334507218,0.1225996701,6.72329e-05,0.0396172527,0.0013033414,0.8281912251,0.0027226109,14.0459731856,1.3750247327,1.1518655759,0.000547649,0.0222135063,1.5e-09,5.71e-08,0.3500443217,0.0024652903,0.2936456036,0.9239527292,0.0513632908,0.000653502,0.0390592934,0.04784106,0.0595129191,0.0396355307,1.1128638881,7.7866043261,0.221005383,46.4562391477
12.0131547998,0.0292035392,0.1953363704,6.72798e-05,0.0281019965,0.0013691476,0.8003818024,0.0027088545,16.0282403165,1.389372072,1.0958782123,0.0005846504,0.0152039517,2.4e-09,7.31e-08,0.3466436298,0.0021513264,0.2998894925,0.8318659435,0.0379555548,0.0006199693,0.0462466441,0.0384821371,0.0657203061,0.0578402905,1.2659311557,10.639718767,0.2173516346,61.0518621747
12.2992886792,0.0277499947,0.1721996836,7.86502e-05,0.0255373345,0.0010634377,0.7920492464,0.0037646769,16.4469888336,1.458505717,1.1993864697,0.0006028768,0.0182637829,1.9e-09,4.83e-08,0.2171569178,0.0021463489,0.3993618714,0.7490418801,0.0468613459,0.0007027125,0.0466855266,0.0541402244,0.0739231918,0.0509029714,1.1268325965,11.3843381425,0.2181137432,61.191765444
12.2115115418,0.02256271,0.1796307189,0.0001018559,0.0303366457,0.0009460144,0.8563234526,0.0026487434,19.3052939402,1.1976041291,1.0924261119,0.000611433,0.0206603476,1.9e-09,4.74e-08,0.2527109132,0.0014870538,0.3418667902,0.92671166,0.0600288009,0.0007249719,0.0617550626,0.0417735735,0.0688238654,0.0539352491,0.8815367896,10.9716976753,0.2359915777,64.0251103243
11.9482490964,0.025334038,0.1578569417,7.98489e-05,0.0379534104,0.0009053104,0.5865022112,0.0039289754,15.8971136532,1.5020671529,1.1296224954,0.0005238588,0.0225324005,2.4e-09,4.48e-08,0.248958525,0.0018864001,0.3003365487,0.9078163496,0.0394587268,0.0005622065,0.041847729,0.0496204771,0.0652530322,0.0480766421,0.982482501,8.8356734029,0.1817554328,58.6979297747
14.7039939838,0.0247476252,0.1383626181,7.22598e-05,0.0367494042,0.000877677,0.8102274998,0.0031026472,14.0647637351,1.6967162669,0.8259015631,0.0004407345,0.0187152724,1.8e-09,7.2e-08,0.2467787358,0.0019954436,0.3499507522,0.7152009885,0.0505924881,0.0005174873,0.0612669508,0.0618193722,0.0815132577,0.0390759931,1.2875921785,12.0043837568,0.1933661148,52.6676053086
14.0385120135,0.0303535546,0.1999190127,0.0001044535,0.0394535629,0.0012864888,0.6743929795,0.0038127895,17.4668643379,1.7419131665,1.1000613,0.0003886205,0.0148277025,1.9e-09,5.85e-08,0.2354677213,0.0017568851,0.2641711281,0.6987531299,0.0549485973,0.0005693676,0.0461585979,0.0433792913,0.0844172225,0.0548260676,1.1890376806,10.4348443526,0.1592010502,60.8528387341
10.500832866,0.0345139299,0.1690198259,7.03777e-05,0.0269667204,0.0008861073,0.8653063925,0.0032927193,16.8459769612,1.8781488462,0.9220966132,0.0004690574,0.0229389888,2.2e-09,7.18e-08,0.3413007316,0.002167715,0.4226485058,0.8356723664,0.0616721747,0.0006250716,0.0508190071,0.0387097453,0.0600320652,0.0412367976,1.1118267273,8.8106413521,0.1509316014,72.9943448735
13.3694336645,0.0319133044,0.1836382024,9.64777e-05,0.0391140171,0.0010952543,0.7377584627,0.0036272395,14.5675999599,1.4400768254,0.8110556285,0.0005187157,0.0192466437,1.9e-09,7.09e-08,0.3200006472,0.0017344936,0.3433122717,0.846584798,0.0437579453,0.0007945335,0.0478129407,0.0481811211,0.085740183,0.0406825106,1.2429572006,11.539535493,0.2104650146,48.9178034634
10.0177866359,0.0332849335,0.1396781486,9.88269e-05,0.0381267949,0.00129248,0.588478355,0.0041078082,16.6305776285,1.1848037715,0.8563871675,0.0003933014,0.0151492338,2.4e-09,5.93e-08,0.3291824542,0.0024131969,0.3421951768,0.9430881303,0.0528959671,0.0007245746,0.0385655348,0.056979941,0.0761294149,0.0430408782,1.1022401471,9.8565730473,0.2357343691,58.9726232217
9.2590335165,0.0246721764,0.1999277682,8.52448e-05,0.0397561833,0.0013571386,0.7713143204,0.0040578115,18.8294722435,1.4266623785,0.8638001826,0.0005620938,0.0170508815,1.8e-09,6.52e-08,0.3447640107,0.001671022,0.2881932801,0.863969879,0.0567943277,0.0006786524,0.047436561,0.0393206185,0.063352598,0.0565600986,0.9267765486,8.3309321963,0.2423506862,63.7818916416
12.5375436535,0.0213956029,0.1775280601,9.48114e-05,0.0357255717,0.0008984784,0.5424724619,0.0036312107,18.5717543523,1.3836092813,1.2172915366,0.0003840424,0.0191171838,2e-09,7.27e-08,0.3189825818,0.0022373187,0.394067766,0.8538014399,0.03863615,0.0007823909,0.0396599718,0.0576772352,0.0824097492,0.0549509527,0.8878122463,9.5612621509,0.1883534656,47.0991770789
12.4556513064,0.0310749225,0.1961296655,7.33467e-05,0.0309579243,0.0013309086,0.6747542929,0.0025699944,14.3377823899,1.1593138565,0.7957755379,0.000423165,0.0188799356,1.7e-09,6.39e-08,0.3385402176,0.0020430197,0.4130980941,0.7885254122,0.0580244308,0.0008207205,0.0434451412,0.0481105288,0.0661077515,0.0579099656,0.906718127,8.4001449724,0.1851867886,53.5685130779
11.1405199076,0.0274979074,0.1831620687,7.8176e-05,0.0382852267,0.0008919499,0.5766151107,0.0032233552,13.5399818516,1.3129979586,0.8591399277,0.0004219864,0.0167682557,2.4e-09,7.21e-08,0.3534559669,0.0015683828,0.3594226762,0.7451718547,0.0445137381,0.0007761385,0.0601045343,0.0398613614,0.0830654569,0.0413975529,1.2328367395,10.8367514843,0.1800225152,48.0022731377
11.0746085961,0.0263261092,0.1969134426,8.71741e-05,0.0347237047,0.001083529,0.743441495,0.0027824807,16.3709744697,1.2130643224,0.7581117403,0.0006170326,0.0160628126,1.8e-09,6.73e-08,0.2739400871,0.0024639188,0.2896476004,0.8587674662,0.0487739173,0.0006249029,0.0409080247,0.0623473015,0.0824783306,0.0426597516,1.0855296854,12.0224504487,0.2115484913,65.0975416218
9.3255757226,0.0331498363,0.1985231068,7.61052e-05,0.0278355536,0.0011385234,0.6830007955,0.0034835918,15.9637896215,1.6959821091,1.2143131147,0.0006015784,0.020470696,1.6e-09,7.14e-08,0.2295806729,0.0023239367,0.3787333819,0.7173747972,0.0535938227,0.0007439779,0.0606965939,0.0463758293,0.0609474591,0.0518200944,0.9027816475,7.9845128889,0.1978415245,55.5294426456
11.7728970004,0.0335768252,0.1980439944,0.0001026705,0.026732821,0.0009129345,0.8665354836,0.0036738474,18.8008938473,1.8146546696,1.0272048037,0.0003887051,0.0221343137,2.2e-09,5.74e-08,0.2829673077,0.0018780929,0.4336370902,0.9769068455,0.0606887988,0.0005563119,0.0494869427,0.0459963226,0.0703445771,0.0486687974,0.9380987842,8.9783986105,0.1616809107,72.4176102778
14.4554007547,0.0283974113,0.1312705916,9.06176e-05,0.0283793857,0.001110294,0.7858015597,0.0028780367,13.6176864501,1.4182451353,1.0108614542,0.0004218469,0.0191525389,1.5e-09,6.6e-08,0.2499099382,0.0017717235,0.3104463225,0.7489387352,0.0443048406,0.0007547058,0.062158903,0.0395648802,0.0558093862,0.0524949358,0.8635442308,7.6831581711,0.2393969759,62.8612332535
13.4133292217,0.0227676474,0.1245991938,0.0001017546,0.0284483302,0.0013716105,0.6421106997,0.0034355417,14.9589721949,1.3003170366,0.7956193579,0.0005755421,0.0160159271,1.7e-09,6.84e-08,0.3444765824,0.0022917961,0.3749160528,0.7787578442,0.0608134243,0.0005629272,0.0469683173,0.0448789635,0.0849370643,0.055112571,1.4000672252,8.212326666,0.2092557767,58.9658238395
11.8998740197,0.0314854804,0.1630288781,7.89829e-05,0.0253007247,0.0011304596,0.6898176637,0.0040713388,17.0128298752,1.8715307418,0.8525700878,0.0003833676,0.0159707193,2e-09,6.51e-08,0.2278840616,0.001902257,0.3120849899,0.8461744115,0.0572589929,0.0006546918,0.0615738214,0.0601778853,0.0725709303,0.0482014807,1.267024277,9.865583364,0.1785652327,48.7857502996
10.2134538637,0.0345458818,0.1936921086,9.15708e-05,0.0261969996,0.0009397268,0.6158209687,0.0029504686,18.1050426824,1.8556271316,0.9508036055,0.0004613177,0.0148805813,2e-09,6.04e-08,0.219703444,0.0022555347,0.3886151463,0.904018618,0.047774498,0.0008459111,0.0494546549,0.0609125906,0.0850513854,0.04777565,0.9603770117,12.3788103004,0.2155101553,73.4561360282
12.0805323863,0.0253803916,0.1336458267,6.82656e-05,0.0255832106,0.00113266,0.676836264,0.003921727,13.3273606218,1.697060094,0.9840568053,0.0005278594,0.0147003,2.1e-09,7.39e-08,0.2599369168,0.0021826463,0.3954826957,0.9364313651,0.038495398,0.0005623171,0.0425850584,0.0386920354,0.0810787518,0.0553790762,1.2314264291,11.4196645491,0.1738325622,72.2537487483
12.7266776863,0.0230992023,0.1923713684,9.40622e-05,0.0257942265,0.0011020289,0.731190465,0.0036987249,18.4080943896,1.4462041794,1.0415278978,0.0005529079,0.0173824714,1.7e-09,7.08e-08,0.2276446965,0.002431234,0.3364025791,0.7833068123,0.0438374735,0.0006630623,0.0560564347,0.0441875294,0.0627957635,0.049149588,1.1350320859,12.1911163056,0.1855716309,57.1911267144
9.0083039823,0.0269055945,0.1894957174,6.42909e-05,0.0305724955,0.001260578,0.8592197848,0.0041038434,15.3922772811,1.2627160737,0.8308698824,0.0005334475,0.0179178928,2.2e-09,5.33e-08,0.2508560828,0.0023928142,0.3409125842,0.6164302881,0.0467441957,0.0007584225,0.057735736,0.0522746177,0.0634537735,0.041837774,1.1364488887,12.3067203834,0.163916698,55.1123745579
12.9823520987,0.0222243403,0.1377660975,6.6393e-05,0.0305489774,0.0008987478,0.621070935,0.0039585658,13.7275338526,1.3115632832,1.1889187474,0.0004587707,0.018990682,1.8e-09,7.35e-08,0.302962777,0.0021914391,0.2737208887,0.8656965906,0.0508318595,0.0007947394,0.0548288743,0.0514332702,0.0841280804,0.0517931479,1.20136522,9.9220706451,0.2406854275,67.6365399057
11.9402042705,0.029652856,0.1830790252,9.50731e-05,0.0320731104,0.0012534059,0.8145749716,0.003677911,11.6293868585,1.1751190096,0.7937317016,0.000519023,0.0165312829,1.7e-09,5.86e-08,0.3151464252,0.00200581,0.3456990213,0.7765579377,0.0595676286,0.0007278696,0.0539450442,0.0500316529,0.0825529902,0.0460908778,0.9886466947,10.6093000861,0.2141202396,63.5212663389
13.2944279891,0.0234930493,0.1361624334,8.36797e-05,0.0280714398,0.0013574821,0.7612882049,0.0028383098,18.9048516515,1.5204011312,1.1697352218,0.0005529631,0.0179479077,1.6e-09,5.76e-08,0.2711092542,0.0023101074,0.3588494883,0.6565573332,0.0564056561,0.0008151457,0.0580969362,0.0584158689,0.0845422825,0.0542183743,1.0258776372,12.3450319118,0.1653790596,52.4328855627
9.7031897648,0.0325737931,0.1796685463,9.16336e-05,0.0365285098,0.0010203794,0.5950501603,0.0032117335,18.495548827,1.5899183169,0.8089471529,0.0004941765,0.0232688782,2.1e-09,5.6e-08,0.258606319,0.0023657515,0.28582768,0.7403372303,0.0536043558,0.0007031627,0.0581746371,0.0552183402,0.0719493593,0.0576972337,1.2378545416,8.9808972839,0.2460826675,69.2347804262
9.4853408106,0.0245028518,0.1545324215,7.39334e-05,0.03541282,0.0011282353,0.6188582544,0.0036088314,15.5977961832,1.8093448317,0.8212772062,0.000481302,0.0186397831,2.2e-09,4.77e-08,0.3183552713,0.0017490444,0.3343061506,0.9583505787,0.0531564919,0.0005133162,0.0490484135,0.0396052974,0.0672739267,0.0395173015,1.3706054386,7.9357871078,0.2356274099,46.5902344407
10.9657461391,0.0258562162,0.1225295494,0.0001006701,0.026351183,0.0009832084,0.592212141,0.0036164969,14.1042674963,1.2138254287,0.77569274,0.0004767962,0.016024564,2.2e-09,5.84e-08,0.2946456029,0.0015338325,0.3785428396,0.9019059373,0.0434172463,0.0006642228,0.0536582348,0.0410659219,0.068219563,0.0563563881,0.896596428,8.3144474424,0.2301462385,55.2623000807
11.172432641,0.025053749,0.1432228618,0.0001021406,0.0253142492,0.0009282452,0.8539161556,0.0028374693,11.8376276757,1.7045493233,0.9311024531,0.0004211506,0.023243205,2.3e-09,5.37e-08,0.2736183291,0.002029713,0.2876348567,0.8756918888,0.0453768756,0.000662865,0.0559403219,0.0463650855,0.0733331371,0.0551302868,0.9640633679,9.2307614404,0.2440039679,73.8968604943
13.2764050002,0.0309496515,0.1852746713,7.43449e-05,0.0292221823,0.0010821821,0.6399254855,0.0039700035,11.6592852864,1.6036493665,1.1626055049,0.0004986843,0.0149284007,1.6e-09,6.74e-08,0.3090998922,0.0016688532,0.3301663841,0.9258785549,0.0520040053,0.0006461065,0.0522240153,0.0440111515,0.0798888965,0.0457096956,1.2730504958,8.6683073717,0.2015090495,51.0196665437
11.4007628678,0.0214425673,0.1650243132,9.99884e-05,0.0346649722,0.0011865018,0.7546925717,0.0036075702,16.730235529,1.8531121138,1.0522936296,0.0004672945,0.0198217189,2e-09,4.53e-08,0.2560107016,0.0016203409,0.3188688875,0.9654671349,0.0616062378,0.0006415209,0.0447745693,0.0511112662,0.0769313709,0.0517662154,0.9925350704,10.2725224601,0.2185883444,71.6466216775
12.9088080301,0.0240218523,0.1406005017,7.16703e-05,0.025748006,0.0013012328,0.6762277607,0.0027677206,11.693626736,1.3609726524,1.0228127554,0.0004869324,0.022410962,2.2e-09,5.47e-08,0.3143915413,0.0017135314,0.3112536254,0.7676314883,0.0411275352,0.0006313938,0.0429441411,0.0597543585,0.0603977794,0.0422292883,1.0758260123,9.4583709979,0.2037932046,69.4712698525
9.9056717334,0.0235522269,0.1239975521,0.0001005739,0.0378655562,0.000915375,0.7827907789,0.004077962,13.3633934253,1.8299750658,0.8861480163,0.0005719283,0.0196698756,2.3e-09,7.35e-08,0.216750535,0.0015001931,0.3012636758,0.721016624,0.0456393353,0.0005524279,0.0548446612,0.0580204288,0.08651594,0.0544067946,0.8934681414,12.1499633553,0.2267769714,68.8160015899
13.8853182738,0.0245779772,0.1957017647,0.0001033917,0.0314347634,0.0009844432,0.608711477,0.0033646917,11.7867321685,1.441671699,0.8377926949,0.0004705586,0.0203847922,1.9e-09,7.01e-08,0.2611178789,0.0016307828,0.3512953572,0.8489217978,0.0498845199,0.0006902881,0.0426799805,0.0420413309,0.054230417,0.0580676041,0.9856053325,8.2425770805,0.1623575208,63.0511850706
12.6532616705,0.0308885465,0.1351981579,8.28999e-05,0.0243125968,0.0012465089,0.6792845144,0.0031719133,12.0929264059,1.8573974234,0.860276463,0.0004156427,0.0182072495,1.8e-09,4.55e-08,0.2718697521,0.0020262333,0.3844845836,0.8429016114,0.0469721584,0.0006111643,0.0441322647,0.0518910787,0.0727597508,0.0414220209,1.0719593119,9.105952321,0.1634342401,60.6532636534
14.0284798837,0.0302321974,0.12449957,0.0001046465,0.0333262275,0.0008799092,0.7529635703,0.0026578193,14.1883711425,1.4734369714,1.1314787566,0.0003850078,0.0215974382,2.2e-09,4.88e-08,0.3339267584,0.0017146993,0.3260051665,0.8508311291,0.0432459277,0.0007117547,0.0447915414,0.0613008089,0.0687507184,0.0441109654,0.9199683595,9.0911023287,0.1683946657,64.8660263574
11.1484062102,0.0315827691,0.1267929401,7.45435e-05,0.0396835214,0.0009508589,0.734209514,0.0034611176,18.4399885027,1.2988750126,1.2246900372,0.0006079675,0.0179846074,2e-09,4.68e-08,0.3074434286,0.0018955121,0.3933882855,0.8693998485,0.0492493717,0.000774294,0.0410877666,0.0481655458,0.0704777009,0.0387113406,0.8968281574,8.0414981198,0.1895960261,60.3591298239
9.7717828066,0.0234367873,0.1575502734,8.88128e-05,0.0390252016,0.0009998786,0.5392603172,0.0028438741,16.6473391291,1.6919734972,1.1770568359,0.0004359343,0.0223046463,1.5e-09,6.23e-08,0.2362139839,0.0018747793,0.4199517643,0.7689174559,0.048262851,0.0006992776,0.0491600314,0.0588532809,0.0542447054,0.0374366892,0.9331561738,11.9360032382,0.2235105304,63.6097124786
9.9572477165,0.0214072604,0.1256880218,8.95092e-05,0.0283271933,0.0008865047,0.8589870032,0.0026934158,15.5677219463,1.6363922997,1.0968627693,0.0005159693,0.0224077998,1.8e-09,5.73e-08,0.2851743868,0.002382393,0.4356436242,0.6918548715,0.0380867777,0.0007463316,0.0421537732,0.0535758881,0.0836004882,0.0516498176,0.9304757037,8.2597649795,0.2218585922,54.6882571667
12.911101411,0.0262405723,0.1825720545,9.51518e-05,0.0293801802,0.0012105337,0.8666340553,0.0036654683,17.2103066714,1.3778846815,1.1012569327,0.0004900843,0.0186986033,2.2e-09,6.45e-08,0.2628372817,0.0023903239,0.3846474967,0.6583682409,0.0609581295,0.0006179095,0.0459236505,0.0421202408,0.0610532513,0.0485230645,1.139290609,8.6920440191,0.2481775409,52.739603696
11.1053419265,0.0335405748,0.1877819126,7.24337e-05,0.029583578,0.0008851031,0.6276053679,0.0035058822,17.7980578157,1.8132288473,1.2162412032,0.0004814123,0.0199687922,1.7e-09,5.02e-08,0.2987266993,0.0016937172,0.3605072846,0.873678021,0.0393909205,0.0005887661,0.0531197979,0.0596388569,0.0766195974,0.0448131195,1.0622096178,8.8220124352,0.2096307254,70.8443792459
14.5684960522,0.0264361685,0.151478694,9.9583e-05,0.0249055627,0.0012882049,0.625245723,0.0037169781,14.8365642092,1.7845558928,0.8593841164,0.0005445965,0.0223549198,2e-09,5.2e-08,0.2382093052,0.0021886266,0.3061315342,0.8223612927,0.0418328872,0.0008002883,0.044642406,0.0388987559,0.06489946,0.056240545,1.272182428,9.1846644502,0.150095471,52.0888063014
13.4778767386,0.0238879515,0.1240486375,9.62014e-05,0.0255708271,0.0011913062,0.7844227616,0.0029429609,12.105456207,1.1607435623,1.2459941332,0.000478122,0.0229630381,2e-09,4.94e-08,0.2342876063,0.0015911058,0.4090702428,0.6638626093,0.0390347728,0.0005725081,0.052115875,0.0394480133,0.0745900725,0.0427410138,1.3668246958,11.9082416066,0.2195947295,56.0444264704
14.3910240266,0.027797639,0.1781998787,9.64379e-05,0.0275822985,0.0013455869,0.6983000794,0.0026043819,19.2903882,1.4548883622,1.0618062889,0.0006195736,0.0184871188,1.5e-09,7.03e-08,0.3380488586,0.0016240266,0.3876873738,0.7978739301,0.0611346617,0.0005426273,0.0595474481,0.0492077666,0.0820021115,0.0452839358,0.9404335468,10.9610682927,0.2246365785,70.3513501176
13.4959368822,0.0233384129,0.1773184155,0.0001046352,0.0276147231,0.0011974464,0.7141855892,0.003813409,15.7119559271,1.5194603028,0.7690948106,0.000409804,0.0189836486,1.6e-09,6.34e-08,0.2884104888,0.0020177536,0.3731925594,0.9382870774,0.040174072,0.0008089424,0.0387677446,0.0480689049,0.056488548,0.0435947717,1.209794137,9.9788487652,0.2395872759,55.0859364379
8.9001305351,0.0297527349,0.1877220469,9.45624e-05,0.0306017937,0.0008644969,0.7975170965,0.0027534804,15.8089905,1.785748345,0.8463483825,0.0005689002,0.0229747413,1.5e-09,6.14e-08,0.2498136749,0.0018399566,0.4333703121,0.6344533683,0.0420321943,0.0005332309,0.0600692591,0.0586705427,0.0535824622,0.0472706276,1.1942192438,8.8851733265,0.2478222795,59.0146737072
12.8646304912,0.0218164441,0.1423486271,6.53264e-05,0.0277253516,0.0008887029,0.654103214,0.0027034288,12.0779722257,1.1661638384,0.7752605163,0.0004330079,0.0234666353,1.5e-09,4.87e-08,0.2964315037,0.0022262936,0.3306930325,0.9566248793,0.0624301714,0.0005975653,0.0603399942,0.0495928341,0.0682854393,0.0546734553,1.3778854949,8.9353046759,0.21508353,67.5629072324
9.505113329,0.0231685846,0.1687246348,7.08778e-05,0.0324814147,0.0012667011,0.7611141434,0.0026790296,18.9747720601,1.6438526688,0.8458465309,0.000468723,0.0225406598,1.5e-09,5.43e-08,0.2683881479,0.0024246718,0.3783078692,0.8926976973,0.0575556626,0.0005920294,0.0542847723,0.0440308254,0.0552683668,0.0377213014,1.3801012545,10.3391711471,0.2453438054,45.7413376955
9.1714026675,0.0282576477,0.166502372,0.0001008631,0.0379422499,0.0013613497,0.5652614647,0.0035635908,11.8918392204,1.509160572,1.164875521,0.0004760203,0.0195988058,2.3e-09,6.62e-08,0.3417854072,0.0019773149,0.3591770688,0.9750006834,0.0432145216,0.0006972266,0.0417146934,0.0398523861,0.0728084597,0.0492039476,1.1332678351,9.6036928106,0.2128980091,55.7906960897
10.8681818136,0.0345085599,0.1583095986,9.79398e-05,0.0398201659,0.0009014215,0.5928262455,0.0037354499,12.6347275903,1.7331367346,1.0291806196,0.0006055564,0.0147079367,2.1e-09,7.21e-08,0.2515873172,0.0015158935,0.3676333354,0.6125118504,0.0388115849,0.0007840443,0.0563503732,0.0601365438,0.0732847993,0.037104842,1.2732678612,7.5172465447,0.1692713919,45.4624052131
11.5724543966,0.0305084528,0.1910610884,8.71789e-05,0.0279403106,0.0011119372,0.625705069,0.0034896874,19.1852558101,1.708643202,1.0015190775,0.0005021317,0.0234841274,1.7e-09,6.86e-08,0.2367229615,0.0017724537,0.3491183444,0.7355974217,0.0381191188,0.000762907,0.0449331245,0.0392846773,0.0557314854,0.0530135238,1.0439610804,10.4758980127,0.2306293013,61.0563997324
10.745384094,0.0330779907,0.1363772769,8.8039e-05,0.0292650056,0.0013199389,0.7762433272,0.0040782697,14.3849369826,1.2418396926,0.7827112464,0.0005467743,0.0145536183,1.6e-09,4.67e-08,0.2487596152,0.0021105445,0.2863602621,0.9447855806,0.0549896748,0.000824217,0.0533620139,0.0571122777,0.0568074714,0.0357770591,1.1615560604,8.8561385033,0.2114392984,45.3937070435
13.3076984396,0.0294461587,0.1851288182,9.37764e-05,0.034634834,0.0013072268,0.6680221839,0.003881871,15.445121243,1.8425496866,0.945535295,0.0004834813,0.0233877069,2.2e-09,4.73e-08,0.2178394551,0.0016611431,0.3062405477,0.7114915066,0.052220543,0.0005589805,0.0535010093,0.0613861623,0.0594648941,0.0506895923,0.9076916509,11.0480410335,0.2104270539,46.0525550389
12.6081171665,0.0340627415,0.1393035554,8.26439e-05,0.0252610748,0.0009730101,0.696101365,0.0037447042,17.8500609549,1.5671527789,1.1338273127,0.0005521697,0.0228319795,1.7e-09,5.77e-08,0.2994480401,0.0023716296,0.4050370402,0.8777405278,0.0568489575,0.0007597261,0.0444483461,0.0490887252,0.0766694366,0.0441472737,1.2685565712,10.8474103961,0.2293907834,64.5142922643
13.2123232432,0.0344846008,0.1498788138,8.12979e-05,0.0397409123,0.0009515418,0.5647821088,0.0034003578,15.6115013762,1.4761725372,1.2100961113,0.0004069515,0.020932231,2.2e-09,7.05e-08,0.2446900476,0.0021556999,0.364706514,0.8509388761,0.0547124404,0.0007670882,0.0590610431,0.0541251705,0.0864274708,0.050026856,1.3819908871,11.2507185909,0.2468311013,60.420269325
10.6967572719,0.029013835,0.158625734,6.41518e-05,0.027083235,0.0010005146,0.704398711,0.0037160161,17.4945789291,1.2525251787,1.014928058,0.000621578,0.0221284344,2.1e-09,6.48e-08,0.3314435416,0.0020327986,0.3600804395,0.888564999,0.0517418711,0.0007393192,0.0468363945,0.044742314,0.073518427,0.0359020442,1.3962697931,8.1003988727,0.1736592179,47.8926649775
