model,metric,fold,score,path,best_model
RBF,rsme,1,7.208186467635834,../data/cardiac/cardiac8/processed,RBF
RBF,rsme,2,13.423166577017483,../data/cardiac/cardiac8/processed,RBF
RBF,rsme,3,7.705119648356108,../data/cardiac/cardiac8/processed,RBF
RBF,rsme,4,9.223350149851456,../data/cardiac/cardiac8/processed,RBF
RBF,r2,0,0.9893257764577215,../data/cardiac/cardiac8/processed,RBF
RBF,r2,1,0.9931627940316227,../data/cardiac/cardiac8/processed,RBF
RBF,r2,2,0.9771881870245192,../data/cardiac/cardiac8/processed,RBF
RBF,r2,3,0.9900547674180221,../data/cardiac/cardiac8/processed,RBF
RBF,r2,4,0.9876738380920052,../data/cardiac/cardiac8/processed,RBF
RandomForest,rsme,0,31.703072739686306,../data/cardiac/cardiac8/processed,RBF
RandomForest,rsme,1,26.95354195093412,../data/cardiac/cardiac8/processed,RBF
RandomForest,rsme,2,32.98451380949183,../data/cardiac/cardiac8/processed,RBF
RandomForest,rsme,3,18.82013964272698,../data/cardiac/cardiac8/processed,RBF
RandomForest,rsme,4,33.162523118193164,../data/cardiac/cardiac8/processed,RBF
RandomForest,r2,0,0.8102742114288961,../data/cardiac/cardiac8/processed,RBF
RandomForest,r2,1,0.8535037087461677,../data/cardiac/cardiac8/processed,RBF
RandomForest,r2,2,0.8635014306811232,../data/cardiac/cardiac8/processed,RBF
RandomForest,r2,3,0.8953092681086714,../data/cardiac/cardiac8/processed,RBF
RandomForest,r2,4,0.8248764240548709,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,rsme,0,11.853548752617868,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,rsme,1,15.251515343002907,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,rsme,2,15.966514722087343,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,rsme,3,13.19305210376122,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,rsme,4,14.960471023434852,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,r2,0,0.9664744971744678,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,r2,1,0.9580783847687568,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,r2,2,0.9708682359026792,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,r2,3,0.9706708100869299,../data/cardiac/cardiac8/processed,RBF
GradientBoosting,r2,4,0.9569242313829955,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,rsme,0,9.725819776873232,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,rsme,1,11.037630542658732,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,rsme,2,15.395950798098193,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,rsme,3,11.53449546404877,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,rsme,4,10.38472037562044,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,r2,0,0.9865919970055357,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,r2,1,0.9707581164176275,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,r2,2,0.9738618182590377,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,r2,3,0.9849473317719335,../data/cardiac/cardiac8/processed,RBF
GaussianProcessSk,r2,4,0.9727605091899503,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,rsme,0,20.319644395049863,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,rsme,1,32.33085747514326,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,rsme,2,27.94600768780267,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,rsme,3,17.830255514693228,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,rsme,4,33.17839118617957,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,r2,0,0.8987581737590226,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,r2,1,0.8477440276191397,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,r2,2,0.88828421574744,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,r2,3,0.9422412278384726,../data/cardiac/cardiac8/processed,RBF
SupportVectorMachines,r2,4,0.8786357921042013,../data/cardiac/cardiac8/processed,RBF
XGBoost,rsme,0,19.788211125237346,../data/cardiac/cardiac8/processed,RBF
XGBoost,rsme,1,16.377115583139194,../data/cardiac/cardiac8/processed,RBF
XGBoost,rsme,2,23.932260883955628,../data/cardiac/cardiac8/processed,RBF
XGBoost,rsme,3,19.4759710427764,../data/cardiac/cardiac8/processed,RBF
XGBoost,rsme,4,16.69594094586366,../data/cardiac/cardiac8/processed,RBF
XGBoost,r2,0,0.9360421061824459,../data/cardiac/cardiac8/processed,RBF
XGBoost,r2,1,0.9364404060380931,../data/cardiac/cardiac8/processed,RBF
XGBoost,r2,2,0.9178258408105078,../data/cardiac/cardiac8/processed,RBF
XGBoost,r2,3,0.9422562673857049,../data/cardiac/cardiac8/processed,RBF
XGBoost,r2,4,0.9515676554346597,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,rsme,0,51.89958953857422,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,rsme,1,54.69215774536133,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,rsme,2,58.939308166503906,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,rsme,3,61.66801071166992,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,rsme,4,74.02458190917969,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,r2,0,0.3908972440890736,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,r2,1,0.30769458667670246,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,r2,2,0.3557422334647755,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,r2,3,0.08551778628532997,../data/cardiac/cardiac8/processed,RBF
NeuralNetSk,r2,4,0.15366657351293322,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,rsme,0,2.5820759423713864,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,1,2.5719788107873347,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,2,2.5506234520717217,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,3,2.474866723051705,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,4,2.155501607200403,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,0,0.9807897483661492,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,1,0.97743748119385,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,2,0.9812706534187488,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,3,0.9752215411765365,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,4,0.9801310708277602,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,rsme,0,2.602493666693505,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,rsme,1,2.3951485950060016,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,rsme,2,2.6244966303983657,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,rsme,3,2.5102846703389856,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,rsme,4,2.307033894796213,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,r2,0,0.9766787141294674,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,r2,1,0.981495806288194,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,r2,2,0.9747352341440138,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,r2,3,0.9784819604979179,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RBF,r2,4,0.9788710948849443,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,rsme,0,8.783189465036033,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,rsme,1,9.230439791324073,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,rsme,2,8.757683222487959,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,rsme,3,8.545631118575905,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,rsme,4,9.324629714368392,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,r2,0,0.647226179457413,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,r2,1,0.6564704762851686,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,r2,2,0.6647100742084413,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,r2,3,0.672592113994187,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
RandomForest,r2,4,0.6433298562838506,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,rsme,0,6.0167303933518745,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,rsme,1,5.905183345544435,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,rsme,2,5.572578656941527,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,rsme,3,5.965398843048412,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,rsme,4,5.488833886686066,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,r2,0,0.8858090222142385,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,r2,1,0.8757469494784569,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,r2,2,0.8822697159147741,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,r2,3,0.8778853495523249,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GradientBoosting,r2,4,0.8871067161616645,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,0,2.3113323506382097,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,1,2.389345684471692,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,2,2.3751936121228816,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,3,2.301193670348205,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,4,2.616588686479972,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,r2,0,0.9775964619993072,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,r2,1,0.9769696881445495,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,r2,2,0.9773998284957445,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,r2,3,0.9807094497939888,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
GaussianProcessSk,r2,4,0.9775616428551611,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,0,4.642828009535764,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,1,4.466929703953399,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,2,4.594607643754752,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,3,4.699551873101497,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,4,4.325537096385298,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,r2,0,0.932442200769523,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,r2,1,0.9384481259948356,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,r2,2,0.9397335913917926,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,r2,3,0.9402018571872183,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SupportVectorMachines,r2,4,0.9363829305859546,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,rsme,0,6.895202295323578,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,rsme,1,7.522390642857709,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,rsme,2,7.4334517979546355,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,rsme,3,6.82551198946946,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,rsme,4,6.852306978127441,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,r2,0,0.8405372747729121,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,r2,1,0.8234992833736232,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,r2,2,0.839918492685211,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,r2,3,0.8557651439761972,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
XGBoost,r2,4,0.8345865061424899,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,rsme,0,9.927717208862305,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,rsme,1,9.950267791748047,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,rsme,2,10.029865264892578,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,rsme,3,10.167041778564453,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,rsme,4,10.066718101501465,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,r2,0,-860.1917272447262,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,r2,1,-364.6928691386093,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,r2,2,-606.4201881494473,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,r2,3,-474.4906562649989,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
NeuralNetSk,r2,4,-246.78437773329256,../data/cardiac/cardiac9/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,0,7.055060717058891,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,1,7.019864814248508,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,2,7.493367254196602,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,3,7.305894618163381,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,4,6.372375402171592,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,0,0.8873577079122053,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,1,0.8925887837934512,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,2,0.8877540418919818,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,3,0.8772570855667176,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,4,0.9007100617008529,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,rsme,0,8.706310595506539,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,rsme,1,7.091656649589381,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,rsme,2,7.74688616684396,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,rsme,3,7.553079014394121,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,rsme,4,7.636807537444078,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,r2,0,0.8582491878022749,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,r2,1,0.8634301670776583,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,r2,2,0.8840649481651098,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,r2,3,0.8740225851830417,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RBF,r2,4,0.8657469930341591,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,rsme,0,16.390437112809465,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,rsme,1,17.277299722143027,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,rsme,2,17.15251150452833,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,rsme,3,18.00253167173315,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,rsme,4,15.405127769531386,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,r2,0,0.4166723063824264,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,r2,1,0.4317309118344706,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,r2,2,0.3815006141682548,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,r2,3,0.3758723558826823,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
RandomForest,r2,4,0.4115977374292372,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,rsme,0,11.157551156822313,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,rsme,1,12.841952044354494,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,rsme,2,11.996897912884602,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,rsme,3,12.475778508045892,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,rsme,4,12.853347862694102,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,r2,0,0.7308221393567739,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,r2,1,0.7139319602272431,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,r2,2,0.7182909321311473,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,r2,3,0.7007695269128746,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GradientBoosting,r2,4,0.718014750333147,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,0,7.549510913498288,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,1,8.294747344583392,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,2,7.86504561705768,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,3,7.609163737390491,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,4,8.503493982682471,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,r2,0,0.8523965783779993,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,r2,1,0.8707943548008015,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,r2,2,0.8610586007066973,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,r2,3,0.8623097666322063,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
GaussianProcessSk,r2,4,0.8552597980786768,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,0,9.338289534131135,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,1,10.607521526448283,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,2,9.683743459210476,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,3,10.236664957104221,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,4,11.354351599742872,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,r2,0,0.8057348676049109,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,r2,1,0.7995041380803295,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,r2,2,0.8069642558673936,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,r2,3,0.8018724227605291,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SupportVectorMachines,r2,4,0.7843174857645808,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,rsme,0,13.9857653165312,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,rsme,1,13.955600081037517,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,rsme,2,15.418729122981128,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,rsme,3,15.025673035725307,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,rsme,4,13.776626255053099,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,r2,0,0.6491635479543003,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,r2,1,0.6737689457143264,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,r2,2,0.6217612210584448,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,r2,3,0.6664611490436606,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
XGBoost,r2,4,0.6478858051091311,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,rsme,0,12.785245895385742,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,rsme,1,12.494502067565918,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,rsme,2,12.35665225982666,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,rsme,3,12.536392211914062,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,rsme,4,12.693307876586914,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,r2,0,-6.62335306151943,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,r2,1,-2.5231011145213307,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,r2,2,-6.584394721860893,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,r2,3,-5.772350881565113,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
NeuralNetSk,r2,4,-10.168296654511618,../data/cardiac/cardiac10/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,0,5.100214538506674,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,1,5.218415838265215,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,2,4.847996576375904,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,3,5.074999854988395,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,4,5.1330041947492235,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,0,0.9161638568372968,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,1,0.9088613987441899,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,2,0.9221920366904831,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,3,0.9229696575668714,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,4,0.9294128975486274,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,rsme,0,6.787412179200271,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,rsme,1,6.048103458632979,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,rsme,2,6.379918130744932,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,rsme,3,6.433091091256441,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,rsme,4,6.450478896420048,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,r2,0,0.896599707312911,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,r2,1,0.8978284268544217,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,r2,2,0.8970398428682178,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,r2,3,0.9048133327837959,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RBF,r2,4,0.8958492687107181,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,rsme,0,18.852304559967347,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,rsme,1,19.517523623535336,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,rsme,2,18.19525297396682,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,rsme,3,17.978382187435823,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,rsme,4,18.99332864242707,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,r2,0,0.4574844657177423,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,r2,1,0.4434872292420348,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,r2,2,0.46902735968657844,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,r2,3,0.45308763301503596,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
RandomForest,r2,4,0.44525185701830083,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,rsme,0,12.404055085483146,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,rsme,1,12.843041735826283,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,rsme,2,12.419734121184234,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,rsme,3,12.32334598690659,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,rsme,4,12.599496037414747,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,r2,0,0.758338902582059,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,r2,1,0.7627905151619242,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,r2,2,0.7731609480677705,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,r2,3,0.7822915529730773,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GradientBoosting,r2,4,0.7845622751657642,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,0,7.178654701347685,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,1,6.920926305613977,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,2,6.758048460575989,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,3,6.6980123823214806,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,4,6.117201759118017,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,r2,0,0.899543148706813,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,r2,1,0.8994026652717163,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,r2,2,0.8806823266241603,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,r2,3,0.8848703746135419,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
GaussianProcessSk,r2,4,0.8995746224347906,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,0,10.094706028905955,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,1,8.737380261244118,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,2,9.970199900194128,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,3,9.59759575374666,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,4,9.962741960495764,../data/cardiac/cardiac11/processed,SecondOrderPolynomial
